id,u,i,label
10833,2,3703,0
10834,18,817,0
10835,207,286,0
10836,80,1561,0
10837,2,33,0
10838,23,92,0
10839,4,1371,0
10840,246,335,0
10841,58,335,0
10842,5,705,0
10843,228,3703,0
10844,33,115,0
10845,25,164,0
10846,2,246,0
10847,2,290,0
10848,246,1574,0
10849,335,3703,0
10850,33,246,0
10851,33,319,0
10852,228,246,0
10853,29,3558,0
10854,33,3703,0
10855,5,305,0
10856,1845,3703,0
10857,30,58,0
10858,11,190,0
10859,7,390,0
10860,137,305,0
10861,48,3703,0
10862,825,2373,0
10863,92,124,0
10864,825,1576,0
10865,825,3703,0
10866,14,266,0
10867,0,36,0
10868,2,3274,0
10869,28,207,0
10870,308,1371,0
10871,11,1161,0
10872,96,135,0
10873,190,462,0
10874,37,54,0
10875,247,308,0
10876,6,3782,0
10877,176,3780,0
10878,228,824,0
10879,58,3269,0
10880,30,187,0
10881,92,3728,0
10882,94,3782,0
10883,25,3776,0
10884,94,3776,0
10885,94,3779,0
10886,94,3777,0
10887,10,18,0
10888,94,3780,0
10889,6,3779,0
10890,6,3777,0
10891,114,1184,0
10892,11,314,0
10893,187,3776,0
10894,12,84,0
10895,187,3780,0
10896,187,488,0
10897,187,3779,0
10898,0,125,0
10899,1,84,0
10900,176,187,0
10901,6,3776,0
10902,84,187,0
10903,10,1067,0
10904,33,289,0
10905,25,278,0
10906,35,1377,0
10907,207,3756,0
10908,33,1377,0
10909,4,135,0
10910,4,1377,0
10911,4,134,0
10912,28,241,0
10913,115,705,0
10914,92,705,0
10915,10,3268,0
10916,35,800,0
10917,462,579,0
10918,308,3253,0
10919,1146,3253,0
10920,155,2376,0
10921,35,1183,0
10922,35,2373,0
10923,58,980,0
10924,121,758,0
10925,462,665,0
10926,72,3703,0
10927,334,3703,0
10928,7,18,0
10929,3633,3738,1
10930,58,207,0
10931,35,758,0
10932,11,1576,0
10933,0,1578,0
10934,33,58,0
10935,758,1159,0
10936,548,1578,0
10937,91,308,0
10938,35,2376,0
10939,18,58,0
10940,10,1378,0
10941,33,334,0
10942,148,2375,0
10943,99,3756,0
10944,6,18,0
10945,247,1190,0
10946,11,814,0
10947,33,247,0
10948,173,821,0
10949,35,80,0
10950,268,490,0
10951,1869,3270,0
10952,0,290,0
10953,1489,3277,0
10954,758,1064,0
10955,10,176,0
10956,10,3703,0
10957,6,10,0
10958,7,644,0
10959,10,184,0
10960,4,1871,0
10961,9,184,0
10962,35,1578,0
10963,11,3280,0
10964,5,637,0
10965,35,291,0
10966,35,821,0
10967,196,821,0
10968,291,308,0
10969,247,3279,0
10970,4,291,0
10971,10,247,0
10972,2446,3538,1
10973,0,2377,0
10974,86,394,0
10975,9,117,0
10976,35,2378,0
10977,4,817,0
10978,11,35,0
10979,114,127,0
10980,35,350,0
10981,35,3186,0
10982,821,1579,0
10983,41,308,0
10984,114,1874,0
10985,517,1858,0
10986,291,1525,0
10987,99,826,0
10988,411,974,0
10989,94,1873,0
10990,41,821,0
10991,0,3278,0
10992,0,9,0
10993,11,821,0
10994,117,705,0
10995,95,171,0
10996,117,1579,0
10997,115,1042,0
10998,5,2375,0
10999,33,3775,0
11000,115,1814,0
11001,144,1377,0
11002,115,2375,0
11003,24,94,0
11004,4,1064,0
11005,42,1567,0
11006,35,196,0
11007,308,3171,0
11008,308,3273,0
11009,42,490,0
11010,35,171,0
11011,58,3598,0
11012,5,2370,0
11013,42,117,0
11014,5,3598,0
11015,117,821,0
11016,42,48,0
11017,117,213,0
11018,33,117,0
11019,16,450,0
11020,42,173,0
11021,133,1229,0
11022,29,622,0
11023,2063,3494,1
11024,37,450,0
11025,0,1874,0
11026,115,3284,0
11027,205,2353,0
11028,1867,3271,0
11029,35,1579,0
11030,115,1870,0
11031,0,3273,0
11032,81,505,0
11033,758,1870,0
11034,92,3283,0
11035,1049,1867,0
11036,4,824,0
11037,117,3775,0
11038,4,241,0
11039,157,344,0
11040,2285,3286,0
11041,758,3775,0
11042,5,213,0
11043,287,758,0
11044,127,2380,0
11045,127,3281,0
11046,115,821,0
11047,10,1870,0
11048,0,3282,0
11049,636,758,0
11050,110,3268,0
11051,110,462,0
11052,7,99,0
11053,758,893,0
11054,28,115,0
11055,4,99,0
11056,1,6,0
11057,102,758,0
11058,1567,3775,0
11059,127,3775,0
11060,308,758,0
11061,127,2374,0
11062,7,3558,0
11063,411,758,0
11064,2381,3558,0
11065,197,234,0
11066,4,196,0
11067,4,1193,0
11068,4,2332,0
11069,289,466,0
11070,0,3775,0
11071,596,811,0
11072,81,1489,0
11073,6,1184,0
11074,18,48,0
11075,10,173,0
11076,10,3775,0
11077,1867,3194,0
11078,35,3775,0
11079,33,124,0
11080,115,173,0
11081,35,3763,0
11082,35,290,0
11083,35,584,0
11084,115,122,0
11085,35,701,0
11086,35,3741,0
11087,127,1042,0
11088,25,115,0
11089,350,758,0
11090,150,699,0
11091,48,3775,0
11092,3227,3481,0
11093,224,493,0
11094,184,595,0
11095,758,800,0
11096,150,3276,0
11097,25,2371,0
11098,48,335,0
11099,1,7,0
11100,10,289,0
11101,10,35,0
11102,150,1866,0
11103,10,493,0
11104,58,115,0
11105,7,1577,0
11106,25,48,0
11107,11,1183,0
11108,11,334,0
11109,25,665,0
11110,35,1561,0
11111,493,665,0
11112,4,18,0
11113,30,48,0
11114,28,980,0
11115,25,1875,0
11116,81,173,0
11117,35,121,0
11118,124,190,0
11119,3728,3730,0
11120,35,154,0
11121,0,429,0
11122,1,23,0
11123,10,154,0
11124,1,12,0
11125,18,92,0
11126,1,138,0
11127,28,2384,0
11128,1,205,0
11129,115,3782,0
11130,195,3285,0
11131,11,286,0
11132,240,289,0
11133,1,2,0
11134,48,144,0
11135,4,2353,0
11136,1,94,0
11137,18,334,0
11138,286,1874,0
11139,23,411,0
11140,7,33,0
11141,48,3288,0
11142,28,42,0
11143,894,979,0
11144,69,278,0
11145,127,705,0
11146,10,25,0
11147,62,1550,0
11148,1,13,0
11149,1,3464,0
11150,1,15,0
11151,18,115,0
11152,4,596,0
11153,7,2383,0
11154,28,982,0
11155,4,483,0
11156,48,665,0
11157,205,3692,0
11158,170,2308,0
11159,7,3775,0
11160,4,2359,0
11161,115,2361,0
11162,127,1342,0
11163,115,1190,0
11164,115,289,0
11165,28,157,0
11166,127,982,0
11167,12,2385,0
11168,35,208,0
11169,981,3290,0
11170,7,982,0
11171,127,154,0
11172,4,2385,0
11173,25,66,0
11174,115,2386,0
11175,28,154,0
11176,127,1875,0
11177,0,1194,0
11178,150,2382,0
11179,4,10,0
11180,6,428,0
11181,289,1190,0
11182,18,2387,0
11183,0,2382,0
11184,11,390,0
11185,35,115,0
11186,10,758,0
11187,102,127,0
11188,493,556,0
11189,26,35,0
11190,18,127,0
11191,102,3484,0
11192,309,758,0
11193,23,249,0
11194,91,461,0
11195,25,127,0
11196,4,981,0
11197,35,48,0
11198,603,3765,1
11199,79,458,0
11200,154,423,0
11201,0,3289,0
11202,115,309,0
11203,61,115,0
11204,25,1377,0
11205,11,1321,0
11206,289,2387,0
11207,48,1377,0
11208,4,45,0
11209,4,12,0
11210,207,665,0
11211,127,3293,0
11212,155,319,0
11213,11,1552,0
11214,35,839,0
11215,11,3292,0
11216,7,58,0
11217,0,3291,0
11218,11,127,0
11219,6,979,0
11220,127,289,0
11221,48,544,0
11222,115,3599,0
11223,11,3296,0
11224,35,46,0
11225,48,1873,0
11226,30,35,0
11227,289,1064,0
11228,127,291,0
11229,126,3709,0
11230,246,429,0
11231,127,1064,0
11232,115,584,0
11233,150,193,0
11234,72,115,0
11235,1193,3709,0
11236,29,3599,0
11237,94,3464,0
11238,753,2571,1
11239,423,644,0
11240,240,894,0
11241,25,2388,0
11242,0,431,0
11243,6,535,0
11244,33,66,0
11245,291,431,0
11246,6,3763,0
11247,115,291,0
11248,25,3756,0
11249,25,265,0
11250,25,72,0
11251,324,827,0
11252,308,893,0
11253,0,461,0
11254,2,308,0
11255,324,413,0
11256,413,827,0
11257,387,827,0
11258,4,247,0
11259,26,1129,0
11260,26,3485,0
11261,11,48,0
11262,10,308,0
11263,1,72,0
11264,458,1065,0
11265,4,287,0
11266,184,187,0
11267,11,458,0
11268,0,3297,0
11269,173,1159,0
11270,104,240,0
11271,117,162,0
11272,92,3647,0
11273,162,1773,0
11274,33,2377,0
11275,34,79,0
11276,94,665,0
11277,4,145,0
11278,72,462,0
11279,0,308,0
11280,493,1420,0
11281,0,1876,0
11282,7,2388,0
11283,431,895,0
11284,5,2383,0
11285,461,1378,0
11286,461,1877,0
11287,4,825,0
11288,5,58,0
11289,29,81,0
11290,6,99,0
11291,978,1527,0
11292,127,894,0
11293,739,3781,0
11294,11,1042,0
11295,39,127,0
11296,127,157,0
11297,1191,1877,0
11298,10,646,0
11299,824,3187,0
11300,11,117,0
11301,2389,3298,0
11302,3295,3298,0
11303,1369,2389,0
11304,308,1179,0
11305,0,895,0
11306,461,600,0
11307,29,3519,0
11308,4,3558,0
11309,11,39,0
11310,2,18,0
11311,423,1378,0
11312,154,461,0
11313,31,2388,0
11314,172,2372,0
11315,11,1373,0
11316,18,550,0
11317,18,1321,0
11318,137,1379,0
11319,92,483,0
11320,893,1580,0
11321,0,2390,0
11322,18,665,0
11323,2390,3568,0
11324,60,1850,0
11325,33,893,0
11326,18,331,0
11327,5,1379,0
11328,1877,1879,0
11329,4,121,0
11330,247,1335,0
11331,689,1379,0
11332,48,1557,0
11333,63,154,0
11334,48,92,0
11335,4,461,0
11336,18,41,0
11337,48,3763,0
11338,5,265,0
11339,5,548,0
11340,72,94,0
11341,18,25,0
11342,308,701,0
11343,30,428,0
11344,177,981,0
11345,331,427,0
11346,244,307,0
11347,431,1821,0
11348,371,461,0
11349,18,782,0
11350,25,241,0
11351,184,1379,0
11352,1195,2390,0
11353,0,1521,0
11354,431,3300,0
11355,4,3008,0
11356,86,571,0
11357,432,571,0
11358,94,1369,0
11359,1016,2236,1
11360,86,591,0
11361,18,893,0
11362,18,1580,0
11363,18,157,0
11364,33,1351,0
11365,32,33,0
11366,396,1195,0
11367,426,461,0
11368,1580,3598,0
11369,26,335,0
11370,6,2380,0
11371,0,3294,0
11372,87,1517,0
11373,11,289,0
11374,593,1521,0
11375,0,3299,0
11376,4,60,0
11377,144,1549,0
11378,172,2391,0
11379,11,1359,0
11380,45,331,0
11381,87,665,0
11382,31,33,0
11383,54,461,0
11384,241,331,0
11385,144,331,0
11386,48,331,0
11387,48,241,0
11388,86,1380,0
11389,25,33,0
11390,6,1056,0
11391,35,1380,0
11392,31,48,0
11393,35,423,0
11394,26,2386,0
11395,31,218,0
11396,33,218,0
11397,596,2353,0
11398,593,1581,0
11399,54,143,0
11400,86,157,0
11401,4,66,0
11402,289,396,0
11403,81,218,0
11404,7,334,0
11405,11,3763,0
11406,33,584,0
11407,396,1059,0
11408,11,1515,0
11409,10,92,0
11410,31,35,0
11411,97,184,0
11412,5,162,0
11413,30,184,0
11414,41,2154,0
11415,5,184,0
11416,82,184,0
11417,17,150,0
11418,184,422,0
11419,184,348,0
11420,52,184,0
11421,1056,1800,1
11422,4,433,0
11423,137,2370,0
11424,20,84,0
11425,84,204,0
11426,11,240,0
11427,0,86,0
11428,26,3763,0
11429,48,249,0
11430,81,706,0
11431,33,291,0
11432,94,3301,0
11433,176,285,0
11434,706,1194,0
11435,613,706,0
11436,157,396,0
11437,33,1380,0
11438,396,1876,0
11439,2,218,0
11440,240,706,0
11441,29,30,0
11442,0,1582,0
11443,114,240,0
11444,240,1879,0
11445,240,396,0
11446,29,110,0
11447,207,290,0
11448,150,212,0
11449,45,3302,0
11450,86,240,0
11451,19,29,0
11452,4,25,0
11453,18,290,0
11454,1,29,0
11455,396,706,0
11456,143,411,0
11457,706,1044,0
11458,41,94,0
11459,240,750,0
11460,240,1821,0
11461,18,706,0
11462,32,3576,0
11463,396,701,0
11464,494,1376,0
11465,143,1376,0
11466,6,1767,0
11467,2154,3522,0
11468,11,396,0
11469,11,33,0
11470,1,329,0
11471,177,329,0
11472,259,1368,0
11473,33,396,0
11474,162,461,0
11475,162,396,0
11476,385,461,0
11477,21,341,0
11478,309,3569,0
11479,18,3569,0
11480,11,3569,0
11481,86,287,0
11482,11,26,0
11483,1065,2392,0
11484,81,94,0
11485,5,3304,0
11486,86,2079,0
11487,15,163,0
11488,67,177,0
11489,163,760,0
11490,396,1155,0
11491,1,1155,0
11492,494,757,0
11493,244,396,0
11494,86,1155,0
11495,26,289,0
11496,319,434,0
11497,14,163,0
11498,25,3303,0
11499,5,329,0
11500,143,371,0
11501,150,2392,0
11502,18,23,0
11503,396,665,0
11504,26,1771,0
11505,4,23,0
11506,32,375,0
11507,701,706,0
11508,29,3569,0
11509,11,975,0
11510,309,706,0
11511,28,31,0
11512,1065,1880,0
11513,5,2351,0
11514,11,31,0
11515,26,701,0
11516,811,1847,0
11517,41,86,0
11518,26,3486,0
11519,45,3307,0
11520,291,461,0
11521,4,32,0
11522,5,31,0
11523,84,92,0
11524,18,153,0
11525,242,889,0
11526,11,1330,0
11527,4,5,0
11528,86,1879,0
11529,11,58,0
11530,18,86,0
11531,37,3309,0
11532,385,494,0
11533,613,1881,0
11534,86,396,0
11535,11,613,0
11536,86,601,0
11537,94,372,0
11538,32,86,0
11539,62,335,0
11540,31,236,0
11541,4,1908,0
11542,4,26,0
11543,4,41,0
11544,86,1862,0
11545,86,3305,0
11546,658,2239,1
11547,184,329,0
11548,45,372,0
11549,66,101,0
11550,31,365,0
11551,86,706,0
11552,86,423,0
11553,86,153,0
11554,86,453,0
11555,143,461,0
11556,5,122,0
11557,2018,3480,1
11558,66,86,0
11559,1193,3310,0
11560,28,206,0
11561,31,3311,0
11562,25,206,0
11563,124,308,0
11564,33,979,0
11565,26,86,0
11566,86,308,0
11567,7,1864,0
11568,243,1379,0
11569,86,3590,0
11570,18,979,0
11571,11,1872,0
11572,11,279,0
11573,3313,3590,0
11574,933,2393,0
11575,126,811,0
11576,0,616,0
11577,122,127,0
11578,0,3312,0
11579,4,308,0
11580,5,11,0
11581,4,279,0
11582,5,1068,0
11583,4,773,0
11584,4,694,0
11585,4,1155,0
11586,394,3590,0
11587,5,226,0
11588,103,800,0
11589,72,3590,0
11590,84,616,0
11591,308,636,0
11592,137,1068,0
11593,58,236,0
11594,25,92,0
11595,268,760,0
11596,29,1420,0
11597,86,162,0
11598,4,309,0
11599,26,616,0
11600,84,241,0
11601,84,206,0
11602,35,309,0
11603,10,893,0
11604,86,2154,0
11605,124,2224,0
11606,18,124,0
11607,124,2393,0
11608,33,279,0
11609,60,981,0
11610,86,279,0
11611,45,434,0
11612,12,434,0
11613,4,42,0
11614,18,30,0
11615,18,258,0
11616,1255,2896,1
11617,29,3694,0
11618,153,289,0
11619,86,701,0
11620,86,258,0
11621,4,3308,0
11622,206,3694,0
11623,109,1882,0
11624,60,971,0
11625,2,1378,0
11626,12,2354,0
11627,226,1882,0
11628,258,1859,0
11629,84,163,0
11630,10,1882,0
11631,26,80,0
11632,25,3694,0
11633,143,757,0
11634,548,1378,0
11635,4,117,0
11636,319,2832,0
11637,127,616,0
11638,34,458,0
11639,6,3694,0
11640,4,3694,0
11641,1193,3314,0
11642,1868,3314,0
11643,4,390,0
11644,4,1818,0
11645,29,122,0
11646,1379,3613,0
11647,4,434,0
11648,42,144,0
11649,60,487,0
11650,127,1189,0
11651,60,3195,0
11652,25,28,0
11653,143,282,0
11654,487,971,0
11655,309,3613,0
11656,10,309,0
11657,258,895,0
11658,119,309,0
11659,1379,3524,0
11660,18,94,0
11661,18,3763,0
11662,458,616,0
11663,10,124,0
11664,7,3590,0
11665,7,3613,0
11666,63,1069,0
11667,10,102,0
11668,94,2952,0
11669,178,321,0
11670,11,1534,0
11671,104,3623,0
11672,23,240,0
11673,10,1189,0
11674,4,162,0
11675,124,3623,0
11676,10,33,0
11677,31,153,0
11678,526,3488,0
11679,198,3487,0
11680,150,1883,0
11681,143,197,0
11682,87,3597,0
11683,32,114,0
11684,10,3623,0
11685,32,1190,0
11686,18,32,0
11687,4,119,0
11688,526,1583,0
11689,1882,3685,0
11690,0,648,0
11691,10,325,0
11692,10,261,0
11693,10,347,0
11694,10,11,0
11695,11,119,0
11696,4,3611,0
11697,4,3132,0
11698,162,649,0
11699,240,3685,0
11700,240,1352,0
11701,18,240,0
11702,38,325,0
11703,649,3685,0
11704,32,325,0
11705,18,756,0
11706,32,289,0
11707,226,329,0
11708,32,1881,0
11709,38,162,0
11710,458,1883,0
11711,414,828,0
11712,104,719,0
11713,489,649,0
11714,4,244,0
11715,126,3205,0
11716,4,3205,0
11717,104,495,0
11718,414,3736,0
11719,649,3736,0
11720,86,1883,0
11721,0,153,0
11722,601,701,0
11723,10,172,0
11724,414,544,0
11725,172,1031,0
11726,29,3736,0
11727,4,598,0
11728,29,1042,0
11729,3644,3736,0
11730,127,544,0
11731,495,3736,0
11732,127,3320,0
11733,4,29,0
11734,32,648,0
11735,172,495,0
11736,589,613,0
11737,18,172,0
11738,86,3317,0
11739,6,84,0
11740,0,1885,0
11741,30,285,0
11742,2,162,0
11743,92,172,0
11744,0,3315,0
11745,32,3321,0
11746,823,3322,0
11747,124,495,0
11748,4,30,0
11749,130,289,0
11750,6,3685,0
11751,127,162,0
11752,414,3323,0
11753,11,2395,0
11754,18,3741,0
11755,33,130,0
11756,41,172,0
11757,6,3736,0
11758,172,601,0
11759,124,2394,0
11760,2395,3622,0
11761,2395,3482,0
11762,309,648,0
11763,308,1352,0
11764,4,3763,0
11765,21,2650,0
11766,2156,2287,1
11767,4,3741,0
11768,32,104,0
11769,461,3325,0
11770,648,1196,0
11771,21,560,0
11772,48,80,0
11773,11,304,0
11774,2,719,0
11775,11,648,0
11776,28,495,0
11777,10,127,0
11778,48,3741,0
11779,2731,3511,1
11780,153,895,0
11781,124,130,0
11782,29,1196,0
11783,2,3327,0
11784,331,3324,0
11785,127,2396,0
11786,0,1196,0
11787,2,157,0
11788,6,24,0
11789,21,130,0
11790,122,648,0
11791,2396,3326,0
11792,63,103,0
11793,104,3763,0
11794,33,204,0
11795,3464,3570,0
11796,5,1864,0
11797,4,21,0
11798,1,110,0
11799,308,1884,0
11800,411,1379,0
11801,104,2396,0
11802,887,1885,0
11803,240,601,0
11804,4,2396,0
11805,7,1690,0
11806,5,206,0
11807,34,278,0
11808,11,81,0
11809,31,87,0
11810,2,87,0
11811,127,579,0
11812,434,2260,0
11813,4,945,0
11814,36,600,0
11815,10,3624,0
11816,14,1872,0
11817,2,589,0
11818,126,2260,0
11819,981,2397,0
11820,4,758,0
11821,466,700,0
11822,495,3319,0
11823,5,149,0
11824,11,92,0
11825,7,3736,0
11826,7,3586,0
11827,37,240,0
11828,37,3570,0
11829,235,557,1
11830,80,466,0
11831,126,2397,0
11832,7,3685,0
11833,104,1196,0
11834,240,2399,0
11835,6,649,0
11836,4,2394,0
11837,221,895,0
11838,4,87,0
11839,2,649,0
11840,867,1584,0
11841,48,104,0
11842,1,1690,0
11843,104,483,0
11844,23,483,0
11845,0,1861,0
11846,4,640,0
11847,127,973,0
11848,48,122,0
11849,63,80,0
11850,7,3523,0
11851,7,3488,0
11852,7,526,0
11853,4,3663,0
11854,7,3525,0
11855,7,1583,0
11856,291,893,0
11857,246,458,0
11858,60,2397,0
11859,150,2398,0
11860,0,3329,0
11861,0,1866,0
11862,80,127,0
11863,104,162,0
11864,648,649,0
11865,0,3318,0
11866,58,1373,0
11867,124,648,0
11868,32,124,0
11869,32,80,0
11870,11,80,0
11871,458,1885,0
11872,0,1884,0
11873,37,2398,0
11874,117,648,0
11875,2,973,0
11876,25,87,0
11877,14,3557,0
11878,14,3593,0
11879,80,3330,0
11880,18,579,0
11881,2,25,0
11882,127,192,0
11883,198,1586,0
11884,127,589,0
11885,3461,3464,0
11886,48,87,0
11887,14,85,0
11888,1872,3213,0
11889,7,3648,0
11890,32,973,0
11891,7,3637,0
11892,7,3650,0
11893,601,3753,0
11894,7,3649,0
11895,4,153,0
11896,34,1872,0
11897,218,3330,0
11898,104,649,0
11899,648,1884,0
11900,7,3468,0
11901,268,823,0
11902,7,3663,0
11903,7,664,0
11904,7,779,0
11905,7,3461,0
11906,7,3601,0
11907,154,3593,0
11908,7,1103,0
11909,7,1501,0
11910,11,30,0
11911,48,309,0
11912,32,135,0
11913,411,495,0
11914,198,825,0
11915,4,3601,0
11916,35,982,0
11917,4,28,0
11918,206,665,0
11919,11,3753,0
11920,11,20,0
11921,456,2394,0
11922,4,3306,0
11923,104,350,0
11924,33,80,0
11925,124,703,0
11926,11,601,0
11927,489,1540,0
11928,1023,3753,0
11929,648,1191,0
11930,308,3333,0
11931,46,162,0
11932,4,46,0
11933,104,489,0
11934,104,648,0
11935,33,489,0
11936,143,3593,0
11937,25,104,0
11938,58,84,0
11939,104,3753,0
11940,31,58,0
11941,0,3331,0
11942,589,3489,0
11943,117,172,0
11944,14,2089,0
11945,177,3332,0
11946,33,648,0
11947,7,228,0
11948,7,757,0
11949,48,649,0
11950,0,3328,0
11951,430,3576,0
11952,164,1026,1
11953,30,411,0
11954,0,3316,0
11955,25,94,0
11956,29,317,0
11957,86,3593,0
11958,63,3593,0
11959,4,601,0
11960,30,91,0
11961,48,119,0
11962,0,3334,0
11963,30,104,0
11964,163,173,0
11965,23,48,0
11966,10,1886,0
11967,18,206,0
11968,7,1194,0
11969,7,3720,0
11970,104,1914,0
11971,86,3720,0
11972,6,3745,0
11973,172,3745,0
11974,7,3745,0
11975,4,31,0
11976,87,3721,0
11977,86,3651,0
11978,96,104,0
11979,4,48,0
11980,87,3506,0
11981,7,3506,0
11982,280,1430,1
11983,3506,3576,0
11984,23,121,0
11985,7,3721,0
11986,7,3652,0
11987,12,649,0
11988,104,601,0
11989,28,172,0
11990,0,2400,0
11991,0,1381,0
11992,15,79,0
11993,25,172,0
11994,14,232,0
11995,86,3576,0
11996,10,3489,0
11997,11,2400,0
11998,58,429,0
11999,7,491,0
12000,288,829,0
12001,20,46,0
12002,64,164,0
12003,7,303,0
12004,7,2030,0
12005,7,968,0
12006,7,1178,0
12007,7,701,0
12008,429,830,0
12009,7,3653,0
12010,164,406,0
12011,146,1455,0
12012,103,1878,0
12013,48,829,0
12014,205,283,0
12015,25,244,0
12016,244,3576,0
12017,815,957,1
12018,205,631,0
12019,205,587,0
12020,420,1455,0
12021,86,525,0
12022,86,205,0
12023,7,3452,0
12024,7,330,0
12025,32,2967,0
12026,14,368,0
12027,4,3452,0
12028,11,288,0
12029,978,3728,0
12030,12,3728,0
12031,205,3728,0
12032,23,84,0
12033,48,3614,0
12034,187,205,0
12035,45,3728,0
12036,84,86,0
12037,12,205,0
12038,875,3654,0
12039,1,86,0
12040,4,3728,0
12041,257,3576,0
12042,529,649,0
12043,213,529,0
12044,7,213,0
12045,86,213,0
12046,1,4,0
12047,431,1792,0
12048,431,1886,0
12049,4,11,0
12050,7,77,0
12051,4,3335,0
12052,11,157,0
12053,1587,3614,0
12054,3269,3614,0
12055,23,153,0
12056,287,1587,0
12057,104,198,0
12058,4,254,0
12059,94,153,0
12060,143,348,0
12061,84,702,0
12062,71,1837,0
12063,0,3526,0
12064,153,221,0
12065,71,829,0
12066,288,1887,0
12067,45,1312,0
12068,18,3624,0
12069,7,129,0
12070,4,52,0
12071,4,177,0
12072,7,616,0
12073,190,1518,0
12074,4,383,0
12075,7,3753,0
12076,4,3753,0
12077,7,592,0
12078,172,3336,0
12079,31,39,0
12080,12,658,0
12081,219,248,0
12082,18,294,0
12083,7,3455,0
12084,221,2401,0
12085,12,516,0
12086,25,58,0
12087,71,157,0
12088,495,3339,0
12089,761,2099,0
12090,6,665,0
12091,172,665,0
12092,71,291,0
12093,7,127,0
12094,18,649,0
12095,18,190,0
12096,11,46,0
12097,48,157,0
12098,48,279,0
12099,411,3336,0
12100,307,375,0
12101,71,649,0
12102,71,279,0
12103,172,411,0
12104,738,2233,1
12105,4,190,0
12106,308,415,0
12107,0,2401,0
12108,18,71,0
12109,71,895,0
12110,0,3338,0
12111,204,307,0
12112,11,375,0
12113,57,92,0
12114,8,29,0
12115,10,23,0
12116,47,415,0
12117,665,703,0
12118,18,1373,0
12119,554,761,0
12120,10,291,0
12121,157,649,0
12122,10,197,0
12123,234,896,0
12124,33,1862,0
12125,104,829,0
12126,138,187,0
12127,9,612,0
12128,150,3337,0
12129,150,838,0
12130,7,3128,0
12131,244,3336,0
12132,279,1031,0
12133,104,703,0
12134,11,104,0
12135,104,612,0
12136,4,237,0
12137,94,1888,0
12138,143,1887,0
12139,0,3340,0
12140,104,153,0
12141,26,104,0
12142,94,204,0
12143,72,3341,0
12144,11,529,0
12145,11,215,0
12146,11,881,0
12147,94,104,0
12148,5,1373,0
12149,32,361,0
12150,4,1175,0
12151,11,18,0
12152,1061,2855,1
12153,4,459,0
12154,260,887,0
12155,2,104,0
12156,0,1588,0
12157,212,887,0
12158,33,307,0
12159,23,204,0
12160,244,1888,0
12161,1888,2386,0
12162,62,104,0
12163,153,218,0
12164,4,91,0
12165,104,291,0
12166,31,72,0
12167,91,104,0
12168,122,390,0
12169,104,124,0
12170,50,172,0
12171,217,260,0
12172,895,1070,0
12173,4,81,0
12174,212,762,0
12175,81,3342,0
12176,7,2820,0
12177,143,3261,0
12178,104,288,0
12179,0,1197,0
12180,415,1070,0
12181,431,636,0
12182,101,102,0
12183,92,763,0
12184,86,156,0
12185,172,361,0
12186,289,489,0
12187,11,825,0
12188,18,28,0
12189,415,489,0
12190,7,1855,0
12191,7,3458,0
12192,4,1550,0
12193,7,3559,0
12194,4,3655,0
12195,119,1070,0
12196,1070,1194,0
12197,71,153,0
12198,2,71,0
12199,29,1194,0
12200,33,127,0
12201,47,71,0
12202,361,2191,0
12203,58,80,0
12204,23,33,0
12205,71,934,0
12206,57,1588,0
12207,33,1197,0
12208,29,1588,0
12209,23,71,0
12210,10,104,0
12211,48,1194,0
12212,71,3346,0
12213,163,198,0
12214,87,3576,0
12215,57,3343,0
12216,7,2353,0
12217,0,145,0
12218,63,86,0
12219,35,101,0
12220,86,1069,0
12221,18,31,0
12222,10,3344,0
12223,85,1890,0
12224,85,103,0
12225,52,206,0
12226,7,1882,0
12227,14,351,0
12228,101,287,0
12229,14,1890,0
12230,48,1197,0
12231,104,361,0
12232,80,104,0
12233,7,3529,0
12234,104,314,0
12235,57,3347,0
12236,249,361,0
12237,7,3528,0
12238,23,31,0
12239,23,172,0
12240,86,132,0
12241,86,1044,0
12242,57,279,0
12243,145,762,0
12244,431,1194,0
12245,953,1382,0
12246,71,415,0
12247,57,415,0
12248,104,117,0
12249,57,600,0
12250,84,600,0
12251,57,1382,0
12252,172,244,0
12253,72,3345,0
12254,1382,1830,0
12255,602,1008,0
12256,415,897,0
12257,57,350,0
12258,31,2364,0
12259,31,104,0
12260,104,172,0
12261,63,113,0
12262,14,86,0
12263,86,191,0
12264,86,170,0
12265,10,86,0
12266,217,1891,0
12267,63,241,0
12268,104,163,0
12269,104,1044,0
12270,57,1381,0
12271,33,153,0
12272,57,1031,0
12273,26,824,0
12274,361,707,0
12275,57,887,0
12276,26,57,0
12277,81,703,0
12278,7,381,0
12279,71,287,0
12280,7,23,0
12281,94,3778,0
12282,4,124,0
12283,4,3692,0
12284,218,237,0
12285,287,3349,0
12286,204,218,0
12287,287,2368,0
12288,0,195,0
12289,18,1881,0
12290,5,46,0
12291,57,411,0
12292,415,431,0
12293,23,50,0
12294,18,1191,0
12295,157,694,0
12296,453,602,0
12297,41,600,0
12298,0,544,0
12299,0,415,0
12300,57,80,0
12301,10,31,0
12302,187,195,0
12303,80,1197,0
12304,110,206,0
12305,10,57,0
12306,707,3671,0
12307,7,3664,0
12308,26,81,0
12309,7,3668,0
12310,707,3666,0
12311,7,3669,0
