id,u,i,label
17257,3643,5105,0
17258,3643,5104,0
17259,3643,5100,0
17260,4092,5100,0
17261,4092,5104,0
17262,4092,5105,0
17263,1907,5105,0
17264,1907,5104,0
17265,1907,5100,0
17266,4471,5107,0
17267,5100,5107,0
17268,1907,5107,0
17269,4092,5107,0
17270,3643,5107,0
17271,1998,5107,0
17272,4807,5107,0
17273,4471,5108,0
17274,5107,5108,0
17275,1998,5108,0
17276,3643,5108,0
17277,4092,5108,0
17278,1907,5108,0
17279,4471,5109,0
17280,5108,5109,0
17281,1998,5109,0
17282,3643,5109,0
17283,4092,5109,0
17284,1907,5109,0
17285,4471,5110,0
17286,5109,5110,0
17287,1998,5110,0
17288,3643,5110,0
17289,4092,5110,0
17290,1907,5110,0
17291,4471,5111,0
17292,5100,5111,0
17293,1998,5111,0
17294,4471,5112,0
17295,1998,5112,0
17296,4471,5113,0
17297,4092,5113,0
17298,1998,5113,0
17299,5093,5100,0
17300,2077,5100,0
17301,2077,5104,0
17302,2077,5105,0
17303,2077,5107,0
17304,2077,5108,0
17305,2077,5109,0
17306,2077,5110,0
17307,4423,5051,0
17308,0,4092,0
17309,4092,4115,0
17310,2077,5111,0
17311,2077,5112,0
17312,3649,4444,0
17313,2432,4471,0
17314,3453,5114,0
17315,4092,5115,0
17316,2077,5114,0
17317,2077,5116,0
17318,2016,4092,0
17319,5053,5093,0
17320,510,1521,0
17321,4448,5093,0
17322,1334,3667,0
17323,3032,4741,0
17324,3536,4092,0
17325,1306,4092,0
17326,2077,5117,0
17327,4092,5099,0
17328,4092,4891,0
17329,26,5118,0
17330,2535,4092,0
17331,3275,5053,0
17332,4092,5119,0
17333,510,2974,0
17334,510,2338,0
17335,240,3508,0
17336,240,5082,0
17337,5102,5120,0
17338,2592,5121,0
17339,2182,4230,0
17340,4453,4901,0
17341,4092,4274,0
17342,1998,3126,0
17343,3555,4206,0
17344,5102,5122,0
17345,5122,5123,0
17346,2077,5122,0
17347,2077,5123,0
17348,1764,5102,0
17349,1764,5122,0
17350,889,5756,1
17351,1764,5123,0
17352,1848,2580,0
17353,3032,5124,0
17354,3826,5125,0
17355,4604,5126,0
17356,5102,5126,0
17357,26,5127,0
17358,2077,5129,0
17359,2077,5130,0
17360,30,4274,0
17361,2876,4092,0
17362,3751,4984,0
17363,4206,4984,0
17364,3040,3160,0
17365,3040,4936,0
17366,4559,5046,0
17367,2328,5131,0
17368,1848,4689,0
17369,4748,5124,0
17370,2077,5132,0
17371,4748,5133,0
17372,4092,5133,0
17373,4748,5022,0
17374,4092,5022,0
17375,2381,4219,0
17376,2077,5022,0
17377,2328,4092,0
17378,736,4092,0
17379,2884,5135,0
17380,5124,5135,0
17381,30,1685,0
17382,4092,5124,0
17383,1764,5124,0
17384,3754,5124,0
17385,4219,4748,0
17386,2077,5137,0
17387,4502,5046,0
17388,1998,3456,0
17389,1764,4748,0
17390,5135,5138,0
17391,3040,5138,0
17392,3910,5138,0
17393,5120,5135,0
17394,1998,5120,0
17395,2077,5099,0
17396,2077,5102,0
17397,2077,5120,0
17398,2077,5124,0
17399,2077,5139,0
17400,864,5099,0
17401,864,5102,0
17402,864,5120,0
17403,864,5124,0
17404,2077,5140,0
17405,3379,5141,0
17406,3670,5142,0
17407,3826,5138,0
17408,4115,5138,0
17409,288,1907,0
17410,2077,5138,0
17411,3819,5138,0
17412,4092,5138,0
17413,2257,4206,0
17414,936,3571,1
17415,2974,5135,0
17416,4521,5135,0
17417,4279,4521,0
17418,2974,5143,0
17419,5142,5144,0
17420,5142,5145,0
17421,5144,5146,0
17422,5144,5145,0
17423,5145,5146,0
17424,5146,5147,0
17425,2077,5146,0
17426,2077,5147,0
17427,4471,5146,0
17428,2077,5144,0
17429,4471,5144,0
17430,4471,5147,0
17431,2077,5142,0
17432,5134,5148,0
17433,4312,5149,0
17434,2077,5150,0
17435,4933,5149,0
17436,4748,5149,0
17437,24,3040,0
17438,1687,1907,0
17439,4748,5151,0
17440,1293,3759,0
17441,4933,5152,0
17442,26,5136,0
17443,26,5154,0
17444,26,5155,0
17445,5149,5153,0
17446,3555,4115,0
17447,240,4413,0
17448,2587,3754,0
17449,4168,4933,0
17450,4936,5156,0
17451,4936,5157,0
17452,5156,5157,0
17453,4092,5156,0
17454,5152,5158,0
17455,864,3555,0
17456,4792,4933,0
17457,240,4465,0
17458,2328,5159,0
17459,2077,4545,0
17460,1998,5152,0
17461,1283,5158,0
17462,1011,4604,0
17463,584,3379,0
17464,584,1764,0
17465,5134,5158,0
17466,1275,4115,0
17467,3573,4413,0
17468,4206,4933,0
17469,4206,4748,0
17470,240,4473,0
17471,240,4748,0
17472,4437,4560,0
17473,240,2938,0
17474,2938,3573,0
17475,26,5134,0
17476,2254,3379,0
17477,2254,5141,0
17478,306,5134,0
17479,4092,4219,0
17480,240,5161,0
17481,240,4933,0
17482,4039,4833,0
17483,240,3623,0
17484,240,4206,0
17485,240,4746,0
17486,3372,3649,0
17487,3470,4115,0
17488,5134,5162,0
17489,26,5143,0
17490,26,5163,0
17491,4466,5162,0
17492,5010,5134,0
17493,3470,3580,0
17494,4230,5128,0
17495,2269,4039,0
17496,5028,5050,0
17497,4051,4413,0
17498,864,1521,0
17499,1344,2247,0
17500,2254,5164,0
17501,2580,5165,0
17502,4115,4833,0
17503,428,5162,0
17504,3643,3910,0
17505,584,3832,0
17506,864,1839,0
17507,4413,4933,0
17508,864,4465,0
17509,3658,5158,0
17510,1459,2255,0
17511,4206,4758,0
17512,3819,4851,0
17513,120,1321,0
17514,5119,5135,0
17515,10,664,0
17516,66,5167,0
17517,3470,4741,0
17518,4741,5082,0
17519,1995,2264,0
17520,2264,5168,0
17521,4741,5135,0
17522,2077,5169,0
17523,4962,5134,0
17524,3032,5170,0
17525,3728,5141,0
17526,2580,5171,0
17527,4473,5053,0
17528,3802,5058,0
17529,3802,5131,0
17530,429,3623,0
17531,4933,5134,0
17532,35,4092,0
17533,35,5164,0
17534,4092,5131,0
17535,2580,5131,0
17536,3349,5131,0
17537,4741,4748,0
17538,3555,4741,0
17539,26,5172,0
17540,1873,2938,0
17541,864,3623,0
17542,3832,4741,0
17543,664,4741,0
17544,4115,4741,0
17545,2338,5173,0
17546,4230,5125,0
17547,510,4741,0
17548,4604,4741,0
17549,4466,5174,0
17550,1998,5175,0
17551,2570,4741,0
17552,864,977,0
17553,2077,5176,0
17554,4092,5175,0
17555,3125,4115,0
17556,3924,5177,0
17557,2843,4115,0
17558,2778,5178,0
17559,506,1804,0
17560,35,5010,0
17561,2185,4115,0
17562,1685,4604,0
17563,406,4115,0
17564,4604,5135,0
17565,3573,5048,0
17566,4115,5135,0
17567,4503,4741,0
17568,4503,4933,0
17569,2338,4741,0
17570,2269,2338,0
17571,4933,5048,0
17572,977,4758,0
17573,584,5134,0
17574,2077,5179,0
17575,2337,3700,0
17576,3700,4092,0
17577,3439,4092,0
17578,108,4092,0
17579,4115,4206,0
17580,4092,4502,0
17581,2062,4502,0
17582,26,5180,0
17583,26,5181,0
17584,2077,5182,0
17585,2587,4741,0
17586,3728,5135,0
17587,2077,5183,0
17588,2256,3924,0
17589,2327,3924,0
17590,3160,3819,0
17591,3728,5173,0
17592,4684,5173,0
17593,4741,5010,0
17594,1521,2269,0
17595,3819,4039,0
17596,176,3580,0
17597,5175,5184,0
17598,4092,5185,0
17599,3523,4092,0
17600,4545,5186,0
17601,3705,4741,0
17602,510,1465,0
17603,2077,5187,0
17604,176,4741,0
17605,3160,4741,0
17606,4182,4689,0
17607,4230,5188,0
17608,3649,5189,0
17609,4092,4559,0
17610,3523,4741,0
17611,1685,2778,0
17612,3378,4741,0
17613,3638,5190,0
17614,4465,4741,0
17615,1907,3911,0
17616,4746,5191,0
17617,4746,5192,0
17618,1541,3379,0
17619,947,2327,0
17620,2077,5194,0
17621,1965,2062,0
17622,4668,5194,0
17623,2077,5195,0
17624,2077,5191,0
17625,5192,5196,0
17626,2077,5197,0
17627,2256,5193,0
17628,3248,4115,0
17629,4230,5198,0
17630,4559,5199,0
17631,26,5200,0
17632,2077,5201,0
17633,3826,4741,0
17634,5135,5192,0
17635,5135,5202,0
17636,4206,5203,0
17637,3032,5203,0
17638,1624,4471,0
17639,3910,4183,0
17640,4833,5204,0
17641,3910,5204,0
17642,3643,5205,0
17643,691,2016,0
17644,3910,5206,0
17645,1892,4423,0
17646,5162,5192,0
17647,4741,5203,0
17648,1804,3379,0
17649,2077,5207,0
17650,2083,4235,0
17651,2083,5162,0
17652,1786,4206,0
17653,2247,4480,0
17654,3819,5010,0
17655,4115,4481,0
17656,5192,5208,0
17657,2077,5209,0
17658,3879,4092,0
17659,3837,5189,0
17660,4092,5210,0
17661,3819,5186,0
17662,3819,4168,0
17663,5601,5811,1
17664,4521,5204,0
17665,240,2587,0
17666,240,428,0
17667,3743,3759,0
17668,2247,4681,0
17669,3819,4545,0
17670,4559,5186,0
17671,1804,1884,0
17672,240,5204,0
17673,240,510,0
17674,1764,5211,0
17675,3379,5211,0
17676,3356,5192,0
17677,4681,5192,0
17678,3819,5200,0
17679,121,240,0
17680,240,3555,0
17681,240,1521,0
17682,1521,3819,0
17683,2247,5181,0
17684,3910,5181,0
17685,2008,4070,1
17686,3759,4274,0
17687,240,5166,0
17688,240,5213,0
17689,864,4741,0
17690,3032,4829,0
17691,3573,4681,0
17692,321,4807,0
17693,240,5214,0
17694,3910,5212,0
17695,240,4375,0
17696,3910,5216,0
17697,2077,5204,0
17698,3160,4206,0
17699,3649,5202,0
17700,2269,5218,0
17701,240,4433,0
17702,5202,5216,0
17703,2077,5219,0
17704,2077,5220,0
17705,3638,5221,0
17706,4131,4604,0
17707,4115,4748,0
17708,1685,4206,0
17709,691,2884,0
17710,26,1204,0
17711,1689,4471,0
17712,4471,4913,0
17713,691,3275,0
17714,1804,4741,0
17715,1310,5223,0
17716,1310,5224,0
17717,4768,5224,0
17718,3631,4768,0
17719,2876,3638,0
17720,2077,5225,0
17721,2077,5226,0
17722,864,5227,0
17723,3573,5200,0
17724,3910,5228,0
17725,3743,4741,0
17726,3573,5134,0
17727,3910,4012,0
17728,24,1804,0
17729,1369,4741,0
17730,2077,5229,0
17731,2077,5230,0
17732,2077,5231,0
17733,2077,5232,0
17734,2077,5233,0
17735,2077,5234,0
17736,2077,5235,0
17737,2077,5236,0
17738,2077,5237,0
17739,2077,5238,0
17740,2077,5239,0
17741,2077,5240,0
17742,2077,5241,0
17743,4471,5242,0
17744,2077,5243,0
17745,1144,5128,0
17746,18,4668,0
17747,1521,3379,0
17748,1521,1685,0
17749,2077,5244,0
17750,2062,5244,0
17751,5134,5200,0
17752,5202,5215,0
17753,1998,4521,0
17754,1204,5193,0
17755,2077,5246,0
17756,2077,5247,0
17757,2077,5248,0
17758,2077,5249,0
17759,1685,5221,0
17760,4423,4681,0
17761,3454,4471,0
17762,2938,3910,0
17763,2077,5250,0
17764,4092,5250,0
17765,5218,5251,0
17766,240,5162,0
17767,2233,5245,0
17768,4444,5134,0
17769,3910,5162,0
17770,3910,5134,0
17771,4690,5252,0
17772,2077,5252,0
17773,1998,4760,0
17774,3910,4760,0
17775,1773,5254,0
17776,2077,5255,0
17777,2077,5256,0
17778,4427,4741,0
17779,3354,3910,0
17780,3349,5245,0
17781,26,5257,0
17782,26,5258,0
17783,3910,5245,0
17784,851,5259,0
17785,3379,4741,0
17786,1685,4627,0
17787,2446,3379,0
17788,1685,4741,0
17789,2778,5134,0
17790,3379,3728,0
17791,2077,5260,0
17792,2778,5261,0
17793,5162,5202,0
17794,1901,4471,0
17795,4471,4973,0
17796,1310,4471,0
17797,947,5262,0
17798,2077,5263,0
17799,335,3981,1
17800,864,4471,0
17801,4559,5134,0
17802,1689,3564,0
17803,1689,3250,0
17804,4833,5258,0
17805,3910,5062,0
17806,5156,5222,0
17807,4741,4829,0
17808,4833,5264,0
17809,3454,4741,0
17810,1873,3910,0
17811,3910,3924,0
17812,5265,5266,0
17813,4122,5266,0
17814,4206,5264,0
17815,2077,5267,0
17816,510,3819,0
17817,5135,5200,0
17818,2570,5135,0
17819,2570,3910,0
17820,2570,4333,0
17821,1804,5269,0
17822,240,3275,0
17823,3275,4473,0
17824,3275,4354,0
17825,4423,4473,0
17826,1521,2077,0
17827,1970,2338,0
17828,3040,4604,0
17829,3832,4559,0
17830,5218,5270,0
17831,26,1485,0
17832,3378,4092,0
17833,3995,4092,0
17834,3275,4296,0
17835,3275,5271,0
17836,35,1465,0
17837,2269,4480,0
17838,1465,2269,0
17839,3670,5272,0
17840,5218,5273,0
17841,4206,4853,0
17842,319,5783,1
17843,3910,4604,0
17844,4423,5162,0
17845,2254,3910,0
17846,313,4760,0
17847,1848,3823,0
17848,4206,4303,0
17849,1521,1541,0
17850,1951,5259,0
17851,2261,4413,0
17852,864,1685,0
17853,3743,3910,0
17854,26,5162,0
17855,26,1352,0
17856,1352,4604,0
17857,5269,5274,0
17858,3743,5200,0
17859,1321,1485,0
17860,864,3910,0
17861,864,5186,0
17862,5186,5218,0
17863,441,3638,0
17864,3910,5186,0
17865,2077,5275,0
17866,5218,5276,0
17867,5218,5277,0
17868,3910,5218,0
17869,2077,5279,0
17870,2077,5280,0
17871,2077,5281,0
17872,2077,5282,0
17873,2077,5283,0
17874,2077,5284,0
17875,2077,5285,0
17876,2077,5286,0
17877,5269,5286,0
17878,5269,5284,0
17879,5269,5279,0
17880,5269,5280,0
17881,5269,5281,0
17882,5269,5282,0
17883,5269,5283,0
17884,5269,5285,0
17885,5269,5287,0
17886,5269,5288,0
17887,2570,4559,0
17888,4604,5186,0
17889,2974,5278,0
17890,1907,3802,0
17891,5186,5289,0
17892,240,2974,0
17893,3910,4051,0
17894,2328,5290,0
17895,4206,5135,0
17896,4279,5162,0
17897,2077,5291,0
17898,2077,5294,0
17899,2077,5292,0
17900,2077,5293,0
17901,153,4279,0
17902,2077,5295,0
17903,5265,5296,0
17904,1485,3497,0
17905,3497,4129,0
17906,960,3497,0
17907,1113,3497,0
17908,2605,3497,0
17909,2139,3497,0
17910,460,3497,0
17911,2088,4604,0
17912,1644,3497,0
17913,2077,5297,0
17914,2077,5298,0
17915,1485,5299,0
17916,851,4274,0
17917,2077,5300,0
17918,1907,3322,0
17919,5269,5300,0
17920,2077,5301,0
17921,5269,5301,0
17922,3802,5290,0
17923,1892,3910,0
17924,864,3638,0
17925,1685,3379,0
17926,2,3379,0
17927,18,1685,0
17928,2953,5296,0
17929,3910,5253,0
17930,3453,4805,0
17931,3429,4521,0
17932,2587,4471,0
17933,2587,3638,0
17934,2587,4235,0
17935,2570,4521,0
17936,2587,5303,0
17937,2587,5304,0
17938,321,5302,0
17939,3379,5302,0
17940,5158,5303,0
17941,3631,5305,0
17942,3910,5268,0
17943,3910,5304,0
17944,44,5259,0
17945,2953,3802,0
17946,2077,5306,0
17947,2077,5307,0
17948,2077,5308,0
17949,3802,4949,0
17950,2587,4521,0
17951,44,1951,0
17952,506,3910,0
17953,5158,5304,0
17954,3910,5158,0
17955,2587,3356,0
17956,3888,5272,0
17957,4545,4775,0
17958,2273,4299,0
17959,26,4552,0
17960,1907,3430,0
17961,4430,4471,0
17962,1503,4509,0
17963,864,5158,0
17964,1907,5310,0
17965,1603,5158,0
17966,4092,5310,0
17967,3275,3910,0
17968,3910,5258,0
17969,3555,3819,0
17970,2077,5311,0
17971,2077,5312,0
17972,2077,5313,0
17973,4206,5309,0
17974,3888,5314,0
17975,2938,3125,0
17976,3910,5315,0
17977,2241,5314,0
17978,4521,5316,0
17979,5259,5317,0
17980,2974,3354,0
17981,3728,5302,0
17982,26,5318,0
17983,3910,4428,0
17984,4760,5314,0
17985,3819,5162,0
17986,2938,3670,0
17987,4206,4604,0
17988,5259,5290,0
17989,4604,5309,0
17990,3638,5314,0
17991,864,5314,0
17992,2076,4604,0
17993,4444,4604,0
17994,5314,5320,0
17995,5320,5321,0
17996,313,3910,0
17997,977,5314,0
17998,1113,4299,0
17999,2605,4299,0
18000,5321,5322,0
18001,2016,2261,0
18002,864,4521,0
18003,864,4559,0
18004,4223,4690,0
18005,4206,5314,0
18006,4521,5314,0
18007,1764,5323,0
18008,0,662,0
18009,5053,5158,0
18010,5158,5325,0
18011,5314,5326,0
18012,5321,5326,0
18013,1321,3888,0
18014,5273,5327,0
18015,1786,4444,0
18016,1786,2974,0
18017,176,5328,0
18018,864,3573,0
18019,4161,5273,0
18020,1764,5273,0
18021,1764,5327,0
18022,5314,5329,0
18023,4833,5309,0
18024,5162,5309,0
18025,1277,5330,0
18026,3910,5332,0
18027,1893,2075,0
18028,1893,5333,0
18029,2075,5333,0
18030,6,5334,0
18031,5334,5335,0
18032,3910,4698,0
18033,6,5335,0
18034,2077,5211,0
18035,2077,5336,0
18036,2077,5218,0
18037,2077,5337,0
18038,2077,5273,0
18039,5334,5338,0
18040,6,5338,0
18041,240,4276,0
18042,4299,5272,0
18043,3453,3841,0
18044,2949,5309,0
18045,603,5309,0
18046,0,4765,0
18047,0,5324,0
18048,0,4206,0
18049,4830,5338,0
18050,0,2974,0
18051,4465,5338,0
18052,4299,4973,0
18053,3910,5339,0
18054,0,3250,0
18055,1352,3910,0
18056,4161,5341,0
18057,240,5160,0
18058,3910,5290,0
18059,0,1354,0
18060,2077,5342,0
18061,2077,5287,0
18062,2077,5288,0
18063,5309,5343,0
18064,3555,5119,0
18065,3888,5317,0
18066,3910,5331,0
18067,4663,5344,0
18068,44,5290,0
18069,4092,5290,0
18070,3631,5345,0
18071,3631,5346,0
18072,44,4973,0
18073,5304,5309,0
18074,2605,3631,0
18075,44,3497,0
18076,44,3631,0
18077,44,4768,0
18078,4427,4559,0
18079,4722,5290,0
18080,4092,4722,0
18081,3910,5135,0
18082,2,977,0
18083,44,977,0
18084,864,4829,0
18085,0,3841,0
18086,153,3841,0
18087,321,1769,0
18088,4722,5347,0
18089,3910,4722,0
18090,3910,5347,0
18091,5290,5347,0
18092,4092,5347,0
18093,321,3379,0
18094,4206,5348,0
18095,2269,3910,0
18096,5274,5348,0
18097,2139,5170,0
18098,1685,3728,0
18099,4775,5309,0
18100,4775,5349,0
18101,837,4009,1
18102,5158,5340,0
18103,1610,3728,0
18104,44,4299,0
18105,4333,4604,0
18106,44,3534,0
18107,3841,3910,0
18108,3910,4092,0
18109,3453,5290,0
18110,3453,4722,0
18111,3453,5347,0
18112,3910,5252,0
18113,441,3356,0
18114,441,1344,0
18115,3470,3728,0
18116,4427,5309,0
18117,5158,5350,0
18118,4521,5158,0
18119,3356,5158,0
18120,1764,3294,0
18121,3667,4471,0
18122,3577,4083,0
18123,4833,5349,0
18124,1610,4741,0
18125,1685,4279,0
18126,1624,4249,0
18127,3910,5351,0
18128,2699,5158,0
18129,4092,5259,0
18130,4206,4829,0
18131,5158,5352,0
18132,3453,5353,0
18133,18,321,0
18134,1786,5349,0
18135,441,3910,0
18136,4805,4901,0
18137,4452,4901,0
18138,3670,4473,0
18139,3910,5082,0
18140,2674,5175,0
18141,5175,5266,0
18142,5251,5354,0
18143,2328,2674,0
18144,4092,5354,0
18145,4092,5251,0
18146,3910,5289,0
18147,4092,4168,0
18148,3555,3670,0
18149,3819,5355,0
18150,3819,3910,0
18151,3638,4604,0
18152,3638,5303,0
18153,3379,5303,0
18154,1310,3631,0
18155,3497,3631,0
18156,3135,3631,0
18157,3638,5357,0
18158,4045,4115,0
18159,4230,4690,0
18160,4135,5358,0
18161,2938,4604,0
18162,240,4051,0
18163,240,1804,0
18164,1907,5175,0
18165,1172,2559,0
18166,2559,5359,0
18167,4521,4829,0
18168,240,4427,0
18169,1907,5360,0
18170,3379,5309,0
18171,864,5309,0
18172,1998,5361,0
18173,3910,4413,0
18174,4127,5309,0
18175,4206,4775,0
18176,4518,5309,0
18177,5323,5362,0
18178,3573,5309,0
18179,4824,5363,0
18180,1804,5363,0
18181,0,1571,0
18182,3638,5309,0
18183,4092,5302,0
18184,4092,5010,0
18185,2016,5309,0
18186,321,1310,0
18187,4279,5309,0
18188,2254,5303,0
18189,4123,5364,0
18190,3910,4123,0
18191,3104,3910,0
18192,3904,5364,0
18193,3497,4829,0
18194,5,2020,0
18195,3308,4092,0
18196,1341,2077,0
18197,44,2077,0
18198,3623,4115,0
18199,2077,4521,0
18200,2077,4741,0
18201,1685,3623,0
18202,3379,3638,0
18203,977,2434,0
18204,3910,5365,0
18205,3910,4829,0
18206,5309,5349,0
18207,4559,5366,0
18208,5309,5328,0
18209,2876,5367,0
18210,1293,1685,0
18211,4206,5274,0
18212,3819,4206,0
18213,3910,5369,0
18214,3910,5368,0
18215,3841,4206,0
18216,4521,5309,0
18217,1786,3819,0
18218,2938,4521,0
18219,4279,4559,0
18220,5,1277,0
18221,4235,5166,0
18222,3832,3910,0
18223,3910,4521,0
18224,5317,5319,0
18225,3705,3910,0
18226,4737,4987,0
18227,4736,4987,0
18228,1685,4219,0
18229,5319,5370,0
18230,3819,5309,0
18231,3910,5371,0
18232,3275,5372,0
18233,3379,5372,0
18234,3759,4219,0
18235,947,5193,0
18236,2077,5373,0
18237,26,5374,0
18238,3670,5309,0
18239,4857,4901,0
18240,3910,4219,0
18241,1850,3841,0
18242,3555,4936,0
18243,4115,4936,0
18244,3555,3910,0
18245,321,3819,0
18246,1685,3910,0
18247,3904,3910,0
18248,2974,3910,0
18249,4219,4471,0
18250,4206,5375,0
18251,3248,4206,0
18252,4559,5376,0
18253,3910,5377,0
18254,2077,2925,0
18255,2925,5269,0
18256,2587,5378,0
18257,5217,5269,0
18258,2077,5379,0
18259,4109,4521,0
18260,4775,5379,0
18261,4206,5269,0
18262,26,5380,0
18263,26,5381,0
18264,4521,5382,0
18265,86,3534,0
18266,2748,5382,0
18267,5382,5383,0
18268,5269,5383,0
18269,5269,5377,0
18270,3751,4774,0
18271,2949,5382,0
18272,5166,5269,0
18273,4840,5269,0
18274,5100,5269,0
18275,5104,5269,0
18276,5105,5269,0
18277,5107,5269,0
18278,5108,5269,0
18279,5109,5269,0
18280,5110,5269,0
18281,2778,3910,0
18282,5319,5384,0
18283,5382,5384,0
18284,4152,4161,0
18285,1804,3356,0
18286,3819,4413,0
18287,5366,5372,0
18288,3631,4471,0
18289,44,4471,0
18290,86,4471,0
18291,2765,3564,0
18292,4899,5385,0
18293,4092,4899,0
18294,4559,5386,0
18295,5382,5387,0
18296,5356,5388,0
18297,5338,5382,0
18298,3910,5382,0
18299,4206,5317,0
18300,505,3631,0
18301,5385,5389,0
18302,5385,5390,0
18303,505,5388,0
18304,505,3564,0
18305,4741,5166,0
18306,3819,5269,0
18307,3419,5385,0
18308,5289,5366,0
18309,376,3378,0
18310,5269,5389,0
18311,5269,5390,0
18312,4899,5269,0
18313,1310,5391,0
18314,5269,5385,0
18315,1998,5385,0
18316,1998,5390,0
18317,2077,5385,0
18318,2077,5389,0
18319,2077,5390,0
18320,1998,4899,0
18321,2077,4899,0
18322,4983,5392,0
18323,319,4299,0
18324,3751,4296,0
18325,2938,5382,0
18326,5,4299,0
18327,1310,5393,0
18328,1310,1680,0
18329,3275,3819,0
18330,1998,5394,0
18331,1998,5379,0
18332,5382,5395,0
18333,5395,5396,0
18334,5269,5395,0
18335,1998,5395,0
18336,4833,5397,0
18337,2545,5269,0
18338,1321,4168,0
18339,3800,3832,0
18340,26,5398,0
18341,2446,3751,0
18342,3910,4427,0
18343,4790,5319,0
18344,3910,5319,0
18345,4115,5399,0
18346,1764,5396,0
18347,3638,3819,0
18348,1998,5309,0
18349,1998,3819,0
18350,3751,4333,0
18351,4299,4830,0
18352,510,2020,0
18353,5384,5400,0
18354,3751,4206,0
18355,2347,4721,0
18356,4206,5386,0
18357,1293,1764,0
18358,4115,5222,0
18359,4170,4206,0
18360,3819,4672,0
18361,2020,4353,0
18362,2587,2885,0
18363,26,1603,0
18364,2570,4669,0
18365,3209,4775,0
18366,86,5401,0
18367,18,1764,0
18368,4115,5402,0
18369,4115,4672,0
18370,3379,4759,0
18371,2949,3819,0
18372,0,4829,0
18373,3,5403,0
18374,3646,5404,0
18375,3379,4833,0
18376,977,5405,0
18377,3379,5406,0
18378,26,5407,0
18379,26,5408,0
18380,3378,3379,0
18381,4604,5409,0
18382,2016,2570,0
18383,86,1966,0
18384,5406,5410,0
18385,1786,2938,0
18386,1998,4807,0
18387,3472,4299,0
18388,1485,4299,0
18389,3573,5382,0
18390,3751,4604,0
18391,584,1226,0
18392,584,4433,0
18393,3378,4115,0
18394,505,5411,0
18395,1310,5411,0
18396,3564,5411,0
18397,4768,5411,0
18398,3497,5411,0
18399,4829,5411,0
18400,657,2339,1
18401,3631,5411,0
18402,5346,5411,0
18403,1689,5411,0
18404,4973,5411,0
18405,2765,5411,0
18406,4471,5411,0
18407,5156,5411,0
18408,4299,5411,0
18409,1485,5411,0
18410,5388,5411,0
18411,5223,5411,0
18412,5224,5411,0
18413,5356,5411,0
18414,3135,5411,0
18415,86,5411,0
18416,0,5411,0
18417,5411,5413,0
18418,321,5411,0
18419,1469,5411,0
18420,1521,5411,0
18421,2876,3209,0
18422,1764,3819,0
18423,4775,5372,0
18424,2020,5372,0
18425,3800,4471,0
18426,4521,5222,0
18427,4521,4833,0
18428,4521,5414,0
18429,1310,5415,0
18430,4413,5416,0
18431,2020,5416,0
18432,1998,5416,0
18433,3564,5087,0
18434,3564,5417,0
18435,1310,5417,0
18436,4413,4427,0
18437,505,4768,0
18438,86,2150,0
18439,2446,4807,0
18440,3631,5414,0
18441,1310,3564,0
18442,1374,3346,1
18443,1469,3564,0
18444,86,3564,0
18445,3564,3631,0
18446,3564,4829,0
18447,3564,5388,0
18448,3564,5346,0
18449,4833,5419,0
18450,4045,4521,0
18451,1310,5413,0
18452,505,5413,0
18453,1310,3396,0
18454,1689,5420,0
18455,26,5406,0
18456,505,5356,0
18457,3646,4299,0
18458,1310,5356,0
18459,2338,4056,0
18460,1310,5419,0
18461,3751,5222,0
18462,3800,4092,0
18463,5378,5421,0
18464,2077,5378,0
18465,3564,4833,0
18466,4430,4521,0
18467,2884,4521,0
18468,510,4115,0
18469,5378,5422,0
18470,176,3751,0
18471,2020,3751,0
18472,5222,5406,0
18473,1689,2765,0
18474,4206,4465,0
18475,2247,5406,0
18476,5087,5423,0
18477,2020,3819,0
18478,3819,4051,0
18479,372,4521,0
18480,2812,5426,0
18481,5156,5425,0
18482,1624,5427,0
18483,4690,5429,0
18484,1310,5430,0
18485,3800,5414,0
18486,4807,5406,0
18487,2446,4833,0
18488,1764,5406,0
18489,86,5431,0
18490,3564,5431,0
18491,1689,5431,0
18492,3564,5167,0
18493,2020,2140,0
18494,1310,5429,0
18495,2587,5432,0
18496,2587,3631,0
18497,3646,5427,0
18498,3751,4521,0
18499,1624,3646,0
18500,1605,4347,1
18501,3564,3800,0
18502,3631,5398,0
18503,4427,4465,0
18504,3800,5430,0
18505,3800,4431,0
18506,4645,5222,0
18507,1764,5410,0
18508,4471,5410,0
18509,1764,4471,0
18510,4427,4521,0
18511,3646,4521,0
18512,2338,3646,0
18513,321,2338,0
18514,0,2020,0
18515,4521,4807,0
18516,3573,4109,0
18517,5379,5394,0
18518,4109,4481,0
18519,4481,5371,0
18520,3800,5418,0
18521,2446,5379,0
18522,11,4206,0
18523,977,4481,0
18524,2218,4604,0
18525,1907,5434,0
18526,3523,3819,0
18527,3040,3819,0
18528,3209,3819,0
18529,3378,4481,0
18530,4299,4833,0
18531,3800,5435,0
18532,1873,3378,0
18533,3040,3378,0
18534,1310,1689,0
18535,1310,4913,0
18536,1310,3497,0
18537,3378,5222,0
18538,1624,5436,0
18539,1998,5437,0
18540,3841,5437,0
18541,5427,5437,0
18542,5427,5436,0
18543,3646,4768,0
18544,2949,3573,0
18545,86,4768,0
18546,1685,4521,0
18547,86,3497,0
18548,505,3497,0
